FirstName,LastName,Username,Email,Password,DateOfBirth,PhoneNumber,Address,City,AcademicProgram
Ha,Vo,ha.vo2239,ha.vo2239@student.sims.edu,,2005-12-04,555-2695,349 Tran Phu,Ha Noi,Information Technology
Tam,Ho,tam.ho2240,tam.ho2240@student.sims.edu,,2001-12-23,555-5740,164 Hai Ba Trung,Can Tho,Physics
An,Dang,an.dang2241,an.dang2241@student.sims.edu,,2001-10-06,555-2615,337 Nguyen Hue,Nha Trang,Computer Science
Tam,Ngo,tam.ngo2242,tam.ngo2242@student.sims.edu,,2005-01-10,555-8989,437 Le Loi,Da Nang,Mathematics
Tuan,Pham,tuan.pham2243,tuan.pham2243@student.sims.edu,,2005-01-09,555-9454,720 Le Loi,Hai Phong,Business
Lan,Huynh,lan.huynh2244,lan.huynh2244@student.sims.edu,,2004-04-09,555-5620,386 Tran Phu,Da Nang,Physics
Lan,Ho,lan.ho2245,lan.ho2245@student.sims.edu,,2004-05-04,555-3224,984 Hai Ba Trung,Da Nang,Business
Giang,Bui,giang.bui2246,giang.bui2246@student.sims.edu,,2004-02-17,555-8864,832 Nguyen Hue,Ha Noi,Electronics
Bao,Pham,bao.pham2247,bao.pham2247@student.sims.edu,,2003-04-23,555-8681,540 Le Loi,Hue,Information Technology
Vy,Do,vy.do2248,vy.do2248@student.sims.edu,,2004-08-21,555-4494,72 Hai Ba Trung,Can Tho,Computer Science
Minh,Huynh,minh.huynh2249,minh.huynh2249@student.sims.edu,,2002-09-08,555-5843,83 Hai Ba Trung,Hue,Business
Ngoc,Do,ngoc.do2250,ngoc.do2250@student.sims.edu,,2001-11-01,555-1805,599 Tran Phu,Hue,Physics
Vy,Ly,vy.ly2251,vy.ly2251@student.sims.edu,,2005-03-16,555-1899,292 Hai Ba Trung,Can Tho,Computer Science
Ngoc,Le,ngoc.le2252,ngoc.le2252@student.sims.edu,,2001-06-28,555-9065,53 Nguyen Hue,Can Tho,Electronics
An,Tran,an.tran2253,an.tran2253@student.sims.edu,,2004-10-17,555-7430,184 Le Loi,Hue,Computer Science
Thu,Do,thu.do2254,thu.do2254@student.sims.edu,,2003-05-16,555-6110,400 Tran Phu,Ha Noi,Business
Hung,Ngo,hung.ngo2255,hung.ngo2255@student.sims.edu,,2003-10-17,555-8789,14 Nguyen Hue,Ha Noi,Electronics
Ngoc,Do,ngoc.do2256,ngoc.do2256@student.sims.edu,,2003-10-13,555-7899,984 Tran Phu,Ha Noi,Computer Science
Thu,Vo,thu.vo2257,thu.vo2257@student.sims.edu,,2005-09-15,555-6501,514 Hai Ba Trung,Da Nang,Computer Science
Ngoc,Huynh,ngoc.huynh2258,ngoc.huynh2258@student.sims.edu,,2001-03-06,555-5283,537 Hai Ba Trung,Nha Trang,Physics
Hai,Vo,hai.vo2259,hai.vo2259@student.sims.edu,,2002-03-15,555-3513,871 Tran Phu,Hai Phong,Business
Yen,Duong,yen.duong2260,yen.duong2260@student.sims.edu,,2001-11-27,555-7188,543 Nguyen Hue,Hue,Business
Duc,Le,duc.le2261,duc.le2261@student.sims.edu,,2005-04-27,555-2246,859 Le Loi,Hue,Electronics
Trang,Huynh,trang.huynh2262,trang.huynh2262@student.sims.edu,,2004-07-28,555-6060,772 Hai Ba Trung,Ho Chi Minh,Electronics
Quyen,Hoang,quyen.hoang2263,quyen.hoang2263@student.sims.edu,,2003-05-27,555-2170,554 Hai Ba Trung,Hai Phong,Information Technology
Nga,Ly,nga.ly2264,nga.ly2264@student.sims.edu,,2003-12-06,555-9001,149 Hai Ba Trung,Hai Phong,Electronics
Ngoc,Ho,ngoc.ho2265,ngoc.ho2265@student.sims.edu,,2005-09-26,555-7144,789 Tran Phu,Ha Noi,Computer Science
Khanh,Duong,khanh.duong2266,khanh.duong2266@student.sims.edu,,2004-05-14,555-5641,523 Tran Phu,Can Tho,Business
Trang,Dang,trang.dang2267,trang.dang2267@student.sims.edu,,2003-02-11,555-8953,160 Nguyen Hue,Hue,Computer Science
Quang,Tran,quang.tran2268,quang.tran2268@student.sims.edu,,2003-05-02,555-9578,546 Le Loi,Da Nang,Business
Quyen,Vu,quyen.vu2269,quyen.vu2269@student.sims.edu,,2001-11-27,555-6695,875 Hai Ba Trung,Ha Noi,Information Technology
Thu,Do,thu.do2270,thu.do2270@student.sims.edu,,2002-11-07,555-4114,626 Tran Phu,Nha Trang,Electronics
Quyen,Bui,quyen.bui2271,quyen.bui2271@student.sims.edu,,2001-04-05,555-5709,142 Hai Ba Trung,Ha Noi,Electronics
Tam,Ngo,tam.ngo2272,tam.ngo2272@student.sims.edu,,2004-03-09,555-4205,712 Le Loi,Ha Noi,Computer Science
Vy,Le,vy.le2273,vy.le2273@student.sims.edu,,2004-02-03,555-6145,103 Tran Phu,Ho Chi Minh,Computer Science
An,Pham,an.pham2274,an.pham2274@student.sims.edu,,2003-07-07,555-2026,578 Hai Ba Trung,Ha Noi,Computer Science
Hung,Ly,hung.ly2275,hung.ly2275@student.sims.edu,,2002-02-23,555-1721,819 Nguyen Hue,Hue,Mathematics
Hai,Ngo,hai.ngo2276,hai.ngo2276@student.sims.edu,,2001-10-03,555-1292,687 Nguyen Hue,Hue,Information Technology
Hung,Tran,hung.tran2277,hung.tran2277@student.sims.edu,,2003-09-19,555-5684,521 Hai Ba Trung,Can Tho,Business
Quyen,Nguyen,quyen.nguyen2278,quyen.nguyen2278@student.sims.edu,,2002-08-15,555-7838,314 Tran Phu,Ho Chi Minh,Information Technology
Nam,Le,nam.le2279,nam.le2279@student.sims.edu,,2005-08-22,555-4290,660 Hai Ba Trung,Can Tho,Computer Science
Lan,Vu,lan.vu2280,lan.vu2280@student.sims.edu,,2002-03-27,555-4722,621 Nguyen Hue,Hai Phong,Computer Science
Minh,Vo,minh.vo2281,minh.vo2281@student.sims.edu,,2004-08-06,555-4545,841 Tran Phu,Can Tho,Information Technology
Binh,Ly,binh.ly2282,binh.ly2282@student.sims.edu,,2003-05-26,555-4225,621 Hai Ba Trung,Hai Phong,Business
Thu,Dang,thu.dang2283,thu.dang2283@student.sims.edu,,2002-07-06,555-3555,56 Hai Ba Trung,Hai Phong,Business
Thao,Nguyen,thao.nguyen2284,thao.nguyen2284@student.sims.edu,,2001-07-01,555-8708,660 Le Loi,Hai Phong,Information Technology
Vy,Tran,vy.tran2285,vy.tran2285@student.sims.edu,,2002-05-10,555-6720,126 Nguyen Hue,Da Nang,Electronics
Chi,Hoang,chi.hoang2286,chi.hoang2286@student.sims.edu,,2003-07-19,555-3425,483 Nguyen Hue,Ha Noi,Electronics
Ha,Ly,ha.ly2287,ha.ly2287@student.sims.edu,,2001-09-06,555-7930,908 Nguyen Hue,Hai Phong,Physics
Khanh,Vu,khanh.vu2288,khanh.vu2288@student.sims.edu,,2003-07-11,555-9270,270 Nguyen Hue,Ho Chi Minh,Business
Yen,Le,yen.le2289,yen.le2289@student.sims.edu,,2005-06-21,555-5346,378 Tran Phu,Ho Chi Minh,Computer Science
Nam,Huynh,nam.huynh2290,nam.huynh2290@student.sims.edu,,2004-01-13,555-5127,426 Le Loi,Ho Chi Minh,Business
Hoa,Bui,hoa.bui2291,hoa.bui2291@student.sims.edu,,2005-06-17,555-8593,703 Le Loi,Can Tho,Business
An,Tran,an.tran2292,an.tran2292@student.sims.edu,,2003-02-27,555-1264,927 Hai Ba Trung,Ho Chi Minh,Information Technology
Trang,Ngo,trang.ngo2293,trang.ngo2293@student.sims.edu,,2002-12-03,555-5145,985 Le Loi,Nha Trang,Electronics
Yen,Dang,yen.dang2294,yen.dang2294@student.sims.edu,,2004-04-04,555-5466,386 Tran Phu,Ha Noi,Electronics
Binh,Ly,binh.ly2295,binh.ly2295@student.sims.edu,,2005-09-19,555-6524,606 Nguyen Hue,Ho Chi Minh,Electronics
Lan,Ngo,lan.ngo2296,lan.ngo2296@student.sims.edu,,2002-01-20,555-5164,547 Hai Ba Trung,Ho Chi Minh,Mathematics
Minh,Duong,minh.duong2297,minh.duong2297@student.sims.edu,,2005-03-05,555-9481,204 Nguyen Hue,Da Nang,Information Technology
Nga,Vo,nga.vo2298,nga.vo2298@student.sims.edu,,2003-04-26,555-7542,579 Hai Ba Trung,Hai Phong,Physics
Dung,Ho,dung.ho2299,dung.ho2299@student.sims.edu,,2004-08-25,555-2067,164 Le Loi,Da Nang,Electronics
Thu,Vu,thu.vu2300,thu.vu2300@student.sims.edu,,2004-04-08,555-8339,921 Nguyen Hue,Hai Phong,Mathematics
Hoa,Do,hoa.do2301,hoa.do2301@student.sims.edu,,2003-02-20,555-8340,993 Tran Phu,Hai Phong,Mathematics
Son,Dang,son.dang2302,son.dang2302@student.sims.edu,,2002-06-26,555-6217,499 Le Loi,Da Nang,Computer Science
Bao,Ho,bao.ho2303,bao.ho2303@student.sims.edu,,2005-04-03,555-3096,360 Hai Ba Trung,Ha Noi,Business
Thao,Le,thao.le2304,thao.le2304@student.sims.edu,,2003-12-20,555-2073,94 Tran Phu,Ha Noi,Computer Science
Lan,Ho,lan.ho2305,lan.ho2305@student.sims.edu,,2004-12-20,555-2785,886 Nguyen Hue,Da Nang,Information Technology
Hoa,Do,hoa.do2306,hoa.do2306@student.sims.edu,,2002-02-09,555-9941,926 Tran Phu,Ho Chi Minh,Mathematics
Lan,Huynh,lan.huynh2307,lan.huynh2307@student.sims.edu,,2003-10-11,555-3262,135 Nguyen Hue,Nha Trang,Physics
Mai,Do,mai.do2308,mai.do2308@student.sims.edu,,2003-09-22,555-9654,946 Hai Ba Trung,Nha Trang,Electronics
Ngoc,Ly,ngoc.ly2309,ngoc.ly2309@student.sims.edu,,2001-04-20,555-7166,787 Nguyen Hue,Ha Noi,Electronics
Duc,Ho,duc.ho2310,duc.ho2310@student.sims.edu,,2001-11-20,555-4428,686 Tran Phu,Da Nang,Electronics
Giang,Ho,giang.ho2311,giang.ho2311@student.sims.edu,,2004-07-19,555-7669,700 Hai Ba Trung,Hai Phong,Computer Science
Chi,Le,chi.le2312,chi.le2312@student.sims.edu,,2001-05-28,555-3765,606 Tran Phu,Nha Trang,Information Technology
Nam,Le,nam.le2313,nam.le2313@student.sims.edu,,2002-09-01,555-6478,418 Hai Ba Trung,Can Tho,Computer Science
Quyen,Do,quyen.do2314,quyen.do2314@student.sims.edu,,2001-04-22,555-9125,667 Nguyen Hue,Ho Chi Minh,Mathematics
Tuan,Hoang,tuan.hoang2315,tuan.hoang2315@student.sims.edu,,2004-12-18,555-9595,662 Nguyen Hue,Da Nang,Physics
Duc,Nguyen,duc.nguyen2316,duc.nguyen2316@student.sims.edu,,2004-04-10,555-6694,944 Le Loi,Hai Phong,Business
Vy,Do,vy.do2317,vy.do2317@student.sims.edu,,2002-04-05,555-3115,263 Hai Ba Trung,Hai Phong,Information Technology
Hung,Dang,hung.dang2318,hung.dang2318@student.sims.edu,,2005-04-12,555-7023,987 Nguyen Hue,Hai Phong,Electronics
Yen,Dang,yen.dang2319,yen.dang2319@student.sims.edu,,2004-03-23,555-7696,735 Le Loi,Ho Chi Minh,Information Technology
Lan,Vo,lan.vo2320,lan.vo2320@student.sims.edu,,2002-01-02,555-5755,878 Nguyen Hue,Da Nang,Mathematics
Binh,Hoang,binh.hoang2321,binh.hoang2321@student.sims.edu,,2003-02-28,555-4177,428 Nguyen Hue,Nha Trang,Information Technology
Bao,Vu,bao.vu2322,bao.vu2322@student.sims.edu,,2003-12-25,555-8167,655 Le Loi,Ho Chi Minh,Business
Chi,Tran,chi.tran2323,chi.tran2323@student.sims.edu,,2004-06-21,555-6248,981 Le Loi,Can Tho,Business
Vy,Dang,vy.dang2324,vy.dang2324@student.sims.edu,,2002-05-14,555-5545,730 Tran Phu,Hai Phong,Information Technology
Duc,Ly,duc.ly2325,duc.ly2325@student.sims.edu,,2005-05-14,555-5126,748 Le Loi,Nha Trang,Computer Science
Chi,Dang,chi.dang2326,chi.dang2326@student.sims.edu,,2004-05-02,555-4477,859 Le Loi,Ha Noi,Physics
Nam,Duong,nam.duong2327,nam.duong2327@student.sims.edu,,2001-10-13,555-4832,121 Tran Phu,Ha Noi,Mathematics
Hai,Vu,hai.vu2328,hai.vu2328@student.sims.edu,,2001-12-08,555-8889,26 Le Loi,Can Tho,Physics
Son,Ngo,son.ngo2329,son.ngo2329@student.sims.edu,,2001-01-22,555-2055,496 Nguyen Hue,Nha Trang,Physics
Quyen,Nguyen,quyen.nguyen2330,quyen.nguyen2330@student.sims.edu,,2005-04-18,555-9322,822 Le Loi,Can Tho,Electronics
Nga,Huynh,nga.huynh2331,nga.huynh2331@student.sims.edu,,2001-07-26,555-7056,567 Hai Ba Trung,Hai Phong,Computer Science
Khanh,Hoang,khanh.hoang2332,khanh.hoang2332@student.sims.edu,,2002-12-28,555-6341,575 Le Loi,Ho Chi Minh,Computer Science
Ha,Huynh,ha.huynh2333,ha.huynh2333@student.sims.edu,,2005-01-05,555-3888,497 Nguyen Hue,Can Tho,Mathematics
Lan,Hoang,lan.hoang2334,lan.hoang2334@student.sims.edu,,2001-08-24,555-3148,461 Nguyen Hue,Ho Chi Minh,Information Technology
Lan,Pham,lan.pham2335,lan.pham2335@student.sims.edu,,2005-01-01,555-6127,119 Hai Ba Trung,Nha Trang,Computer Science
Phong,Nguyen,phong.nguyen2336,phong.nguyen2336@student.sims.edu,,2003-02-21,555-5616,177 Tran Phu,Nha Trang,Mathematics
Vy,Vo,vy.vo2337,vy.vo2337@student.sims.edu,,2003-03-02,555-7821,677 Tran Phu,Hue,Computer Science
Tuan,Dang,tuan.dang2338,tuan.dang2338@student.sims.edu,,2001-09-06,555-3675,442 Nguyen Hue,Hue,Physics
Son,Huynh,son.huynh2339,son.huynh2339@student.sims.edu,,2002-09-10,555-8184,425 Le Loi,Nha Trang,Computer Science
Duc,Ho,duc.ho2340,duc.ho2340@student.sims.edu,,2002-05-18,555-4674,749 Le Loi,Hue,Physics
Ha,Tran,ha.tran2341,ha.tran2341@student.sims.edu,,2005-05-22,555-5947,44 Hai Ba Trung,Hai Phong,Electronics
Nga,Bui,nga.bui2342,nga.bui2342@student.sims.edu,,2003-05-22,555-3321,321 Tran Phu,Ha Noi,Computer Science
Hoa,Vo,hoa.vo2343,hoa.vo2343@student.sims.edu,,2002-09-09,555-3137,7 Tran Phu,Hue,Business
Tuan,Vo,tuan.vo2344,tuan.vo2344@student.sims.edu,,2002-04-24,555-2302,499 Le Loi,Ho Chi Minh,Computer Science
Quyen,Hoang,quyen.hoang2345,quyen.hoang2345@student.sims.edu,,2001-04-16,555-8614,724 Tran Phu,Nha Trang,Physics
Ha,Pham,ha.pham2346,ha.pham2346@student.sims.edu,,2003-12-07,555-3324,649 Nguyen Hue,Hai Phong,Mathematics
Linh,Vo,linh.vo2347,linh.vo2347@student.sims.edu,,2001-08-17,555-7320,135 Hai Ba Trung,Can Tho,Mathematics
Yen,Vo,yen.vo2348,yen.vo2348@student.sims.edu,,2002-03-06,555-3124,671 Nguyen Hue,Da Nang,Physics
Quang,Vu,quang.vu2349,quang.vu2349@student.sims.edu,,2001-06-17,555-1616,520 Le Loi,Nha Trang,Mathematics
Ngoc,Ly,ngoc.ly2350,ngoc.ly2350@student.sims.edu,,2005-04-18,555-5929,117 Tran Phu,Hai Phong,Electronics
Quang,Nguyen,quang.nguyen2351,quang.nguyen2351@student.sims.edu,,2005-02-01,555-9814,27 Nguyen Hue,Can Tho,Information Technology
Nga,Le,nga.le2352,nga.le2352@student.sims.edu,,2002-05-18,555-4987,777 Nguyen Hue,Hai Phong,Business
Hung,Pham,hung.pham2353,hung.pham2353@student.sims.edu,,2003-08-05,555-4690,368 Nguyen Hue,Hai Phong,Physics
Phong,Le,phong.le2354,phong.le2354@student.sims.edu,,2004-07-08,555-6813,112 Tran Phu,Nha Trang,Business
Minh,Vo,minh.vo2355,minh.vo2355@student.sims.edu,,2004-08-08,555-7478,827 Hai Ba Trung,Ho Chi Minh,Mathematics
Thao,Duong,thao.duong2356,thao.duong2356@student.sims.edu,,2002-03-09,555-7459,276 Hai Ba Trung,Ho Chi Minh,Electronics
Phong,Ngo,phong.ngo2357,phong.ngo2357@student.sims.edu,,2001-10-17,555-2391,300 Hai Ba Trung,Da Nang,Business
Bao,Dang,bao.dang2358,bao.dang2358@student.sims.edu,,2002-10-11,555-8539,218 Hai Ba Trung,Ha Noi,Electronics
Khanh,Vo,khanh.vo2359,khanh.vo2359@student.sims.edu,,2005-08-15,555-9716,482 Tran Phu,Ho Chi Minh,Physics
Thu,Vu,thu.vu2360,thu.vu2360@student.sims.edu,,2004-04-02,555-9214,999 Hai Ba Trung,Da Nang,Physics
Bao,Nguyen,bao.nguyen2361,bao.nguyen2361@student.sims.edu,,2004-08-08,555-2144,311 Hai Ba Trung,Ha Noi,Information Technology
Nga,Ho,nga.ho2362,nga.ho2362@student.sims.edu,,2004-10-03,555-9017,673 Hai Ba Trung,Hai Phong,Electronics
Dung,Do,dung.do2363,dung.do2363@student.sims.edu,,2003-02-15,555-7611,987 Tran Phu,Ha Noi,Computer Science
Quyen,Hoang,quyen.hoang2364,quyen.hoang2364@student.sims.edu,,2002-10-05,555-2692,402 Hai Ba Trung,Hue,Information Technology
Bao,Ngo,bao.ngo2365,bao.ngo2365@student.sims.edu,,2004-10-10,555-6322,355 Le Loi,Nha Trang,Mathematics
Tuan,Pham,tuan.pham2366,tuan.pham2366@student.sims.edu,,2004-07-02,555-9283,206 Tran Phu,Can Tho,Business
Duc,Huynh,duc.huynh2367,duc.huynh2367@student.sims.edu,,2004-08-26,555-7005,686 Hai Ba Trung,Ho Chi Minh,Mathematics
Chi,Do,chi.do2368,chi.do2368@student.sims.edu,,2001-12-19,555-3978,452 Nguyen Hue,Nha Trang,Business
Yen,Ngo,yen.ngo2369,yen.ngo2369@student.sims.edu,,2001-06-28,555-2311,550 Hai Ba Trung,Ha Noi,Computer Science
Ha,Huynh,ha.huynh2370,ha.huynh2370@student.sims.edu,,2003-03-25,555-4363,144 Hai Ba Trung,Hai Phong,Business
Minh,Hoang,minh.hoang2371,minh.hoang2371@student.sims.edu,,2005-09-09,555-3545,797 Le Loi,Can Tho,Electronics
Khanh,Vo,khanh.vo2372,khanh.vo2372@student.sims.edu,,2003-05-28,555-6291,755 Le Loi,Ho Chi Minh,Information Technology
Duc,Vo,duc.vo2373,duc.vo2373@student.sims.edu,,2005-02-16,555-9377,440 Tran Phu,Ho Chi Minh,Business
Hung,Dang,hung.dang2374,hung.dang2374@student.sims.edu,,2003-03-17,555-3641,687 Nguyen Hue,Can Tho,Electronics
Tuan,Nguyen,tuan.nguyen2375,tuan.nguyen2375@student.sims.edu,,2001-03-17,555-7344,53 Hai Ba Trung,Can Tho,Information Technology
Hoa,Le,hoa.le2376,hoa.le2376@student.sims.edu,,2003-11-19,555-1812,150 Hai Ba Trung,Can Tho,Mathematics
Tuan,Bui,tuan.bui2377,tuan.bui2377@student.sims.edu,,2001-02-07,555-5394,292 Tran Phu,Ha Noi,Information Technology
Minh,Tran,minh.tran2378,minh.tran2378@student.sims.edu,,2005-01-05,555-2512,537 Nguyen Hue,Ha Noi,Physics
Khanh,Ly,khanh.ly2379,khanh.ly2379@student.sims.edu,,2001-10-24,555-5252,333 Hai Ba Trung,Da Nang,Mathematics
Thao,Vo,thao.vo2380,thao.vo2380@student.sims.edu,,2005-10-03,555-8078,184 Hai Ba Trung,Nha Trang,Electronics
Quyen,Tran,quyen.tran2381,quyen.tran2381@student.sims.edu,,2002-08-13,555-8951,894 Tran Phu,Da Nang,Mathematics
Khanh,Vu,khanh.vu2382,khanh.vu2382@student.sims.edu,,2004-05-26,555-9389,869 Hai Ba Trung,Ha Noi,Electronics
Quyen,Duong,quyen.duong2383,quyen.duong2383@student.sims.edu,,2002-11-14,555-4316,166 Hai Ba Trung,Can Tho,Electronics
Mai,Nguyen,mai.nguyen2384,mai.nguyen2384@student.sims.edu,,2001-08-24,555-3582,293 Nguyen Hue,Hue,Physics
Lan,Do,lan.do2385,lan.do2385@student.sims.edu,,2003-03-09,555-1351,482 Nguyen Hue,Can Tho,Information Technology
Quang,Tran,quang.tran2386,quang.tran2386@student.sims.edu,,2005-04-08,555-7872,546 Tran Phu,Ha Noi,Information Technology
Yen,Bui,yen.bui2387,yen.bui2387@student.sims.edu,,2002-08-22,555-2530,577 Nguyen Hue,Ha Noi,Computer Science
Giang,Huynh,giang.huynh2388,giang.huynh2388@student.sims.edu,,2003-09-01,555-2652,73 Le Loi,Can Tho,Electronics
Duc,Duong,duc.duong2389,duc.duong2389@student.sims.edu,,2003-01-14,555-1233,697 Le Loi,Da Nang,Electronics
Thu,Pham,thu.pham2390,thu.pham2390@student.sims.edu,,2002-02-08,555-7845,692 Hai Ba Trung,Nha Trang,Business
Hai,Tran,hai.tran2391,hai.tran2391@student.sims.edu,,2001-02-04,555-3122,114 Tran Phu,Hai Phong,Electronics
Hai,Le,hai.le2392,hai.le2392@student.sims.edu,,2004-09-04,555-2647,244 Tran Phu,Hue,Physics
Tam,Huynh,tam.huynh2393,tam.huynh2393@student.sims.edu,,2001-05-26,555-1252,700 Le Loi,Can Tho,Information Technology
Thao,Dang,thao.dang2394,thao.dang2394@student.sims.edu,,2004-06-26,555-1541,264 Le Loi,Hai Phong,Electronics
Bao,Duong,bao.duong2395,bao.duong2395@student.sims.edu,,2005-03-01,555-3980,27 Tran Phu,Hue,Business
Bao,Vu,bao.vu2396,bao.vu2396@student.sims.edu,,2004-01-06,555-6316,707 Hai Ba Trung,Hai Phong,Electronics
Khanh,Duong,khanh.duong2397,khanh.duong2397@student.sims.edu,,2002-03-17,555-6410,58 Tran Phu,Hai Phong,Electronics
Linh,Ly,linh.ly2398,linh.ly2398@student.sims.edu,,2001-08-02,555-9628,126 Nguyen Hue,Can Tho,Mathematics
Phong,Do,phong.do2399,phong.do2399@student.sims.edu,,2002-05-16,555-5056,474 Hai Ba Trung,Da Nang,Physics
Tuan,Le,tuan.le2400,tuan.le2400@student.sims.edu,,2002-09-14,555-6776,86 Hai Ba Trung,Hai Phong,Computer Science
Yen,Duong,yen.duong2401,yen.duong2401@student.sims.edu,,2002-03-12,555-8030,365 Nguyen Hue,Da Nang,Information Technology
Mai,Ngo,mai.ngo2402,mai.ngo2402@student.sims.edu,,2001-09-09,555-7536,978 Nguyen Hue,Ho Chi Minh,Electronics
Khanh,Bui,khanh.bui2403,khanh.bui2403@student.sims.edu,,2001-09-10,555-2034,658 Le Loi,Nha Trang,Electronics
Trang,Bui,trang.bui2404,trang.bui2404@student.sims.edu,,2001-08-19,555-1592,598 Le Loi,Hai Phong,Mathematics
Lan,Ngo,lan.ngo2405,lan.ngo2405@student.sims.edu,,2002-09-19,555-6959,538 Hai Ba Trung,Hue,Information Technology
Ngoc,Bui,ngoc.bui2406,ngoc.bui2406@student.sims.edu,,2005-03-27,555-9962,443 Hai Ba Trung,Hue,Electronics
Hoa,Vu,hoa.vu2407,hoa.vu2407@student.sims.edu,,2003-07-04,555-3600,836 Tran Phu,Hai Phong,Information Technology
Khanh,Bui,khanh.bui2408,khanh.bui2408@student.sims.edu,,2004-06-27,555-9663,404 Hai Ba Trung,Hai Phong,Business
Lan,Ly,lan.ly2409,lan.ly2409@student.sims.edu,,2004-11-23,555-7255,406 Nguyen Hue,Nha Trang,Business
Quyen,Vu,quyen.vu2410,quyen.vu2410@student.sims.edu,,2003-05-27,555-7638,41 Nguyen Hue,Hue,Mathematics
Duc,Vo,duc.vo2411,duc.vo2411@student.sims.edu,,2004-09-06,555-4744,563 Nguyen Hue,Da Nang,Computer Science
Binh,Le,binh.le2412,binh.le2412@student.sims.edu,,2004-08-02,555-1007,851 Tran Phu,Hai Phong,Computer Science
Quyen,Hoang,quyen.hoang2413,quyen.hoang2413@student.sims.edu,,2002-06-12,555-8646,90 Nguyen Hue,Ho Chi Minh,Physics
Vy,Do,vy.do2414,vy.do2414@student.sims.edu,,2005-08-18,555-7784,467 Le Loi,Can Tho,Physics
Yen,Tran,yen.tran2415,yen.tran2415@student.sims.edu,,2005-10-06,555-8876,525 Hai Ba Trung,Da Nang,Business
Bao,Ngo,bao.ngo2416,bao.ngo2416@student.sims.edu,,2003-11-23,555-7855,723 Le Loi,Nha Trang,Computer Science
Linh,Vo,linh.vo2417,linh.vo2417@student.sims.edu,,2002-05-22,555-8986,282 Nguyen Hue,Can Tho,Physics
Trang,Nguyen,trang.nguyen2418,trang.nguyen2418@student.sims.edu,,2001-10-20,555-2178,498 Nguyen Hue,Hue,Business
Dung,Vu,dung.vu2419,dung.vu2419@student.sims.edu,,2003-02-11,555-5128,453 Le Loi,Can Tho,Electronics
Thu,Vo,thu.vo2420,thu.vo2420@student.sims.edu,,2001-04-05,555-1548,95 Le Loi,Ho Chi Minh,Physics
An,Nguyen,an.nguyen2421,an.nguyen2421@student.sims.edu,,2005-04-26,555-6671,603 Le Loi,Hue,Mathematics
Duc,Huynh,duc.huynh2422,duc.huynh2422@student.sims.edu,,2003-11-08,555-7013,429 Hai Ba Trung,Hai Phong,Business
Ha,Ly,ha.ly2423,ha.ly2423@student.sims.edu,,2003-03-20,555-6816,599 Hai Ba Trung,Ha Noi,Information Technology
Quyen,Hoang,quyen.hoang2424,quyen.hoang2424@student.sims.edu,,2002-07-22,555-9220,659 Hai Ba Trung,Hue,Electronics
Dung,Hoang,dung.hoang2425,dung.hoang2425@student.sims.edu,,2002-07-03,555-5351,865 Le Loi,Can Tho,Electronics
Ngoc,Le,ngoc.le2426,ngoc.le2426@student.sims.edu,,2003-09-17,555-6453,490 Tran Phu,Hue,Computer Science
Khanh,Ly,khanh.ly2427,khanh.ly2427@student.sims.edu,,2001-06-20,555-1909,134 Tran Phu,Ha Noi,Physics
Minh,Vu,minh.vu2428,minh.vu2428@student.sims.edu,,2002-07-08,555-5257,244 Hai Ba Trung,Ha Noi,Business
Yen,Nguyen,yen.nguyen2429,yen.nguyen2429@student.sims.edu,,2002-09-08,555-2377,750 Hai Ba Trung,Da Nang,Electronics
Tuan,Bui,tuan.bui2430,tuan.bui2430@student.sims.edu,,2003-10-04,555-4999,413 Le Loi,Ha Noi,Information Technology
Yen,Bui,yen.bui2431,yen.bui2431@student.sims.edu,,2005-06-01,555-7864,386 Tran Phu,Ho Chi Minh,Physics
Thao,Ly,thao.ly2432,thao.ly2432@student.sims.edu,,2001-12-19,555-4763,553 Hai Ba Trung,Nha Trang,Mathematics
Linh,Vu,linh.vu2433,linh.vu2433@student.sims.edu,,2002-05-01,555-9541,673 Le Loi,Ho Chi Minh,Electronics
Phong,Vo,phong.vo2434,phong.vo2434@student.sims.edu,,2005-12-24,555-8955,644 Hai Ba Trung,Hue,Computer Science
Trang,Vu,trang.vu2435,trang.vu2435@student.sims.edu,,2002-12-19,555-1728,71 Hai Ba Trung,Ho Chi Minh,Information Technology
Linh,Nguyen,linh.nguyen2436,linh.nguyen2436@student.sims.edu,,2002-02-21,555-9648,67 Tran Phu,Nha Trang,Business
Tam,Ngo,tam.ngo2437,tam.ngo2437@student.sims.edu,,2002-05-17,555-4327,377 Nguyen Hue,Ha Noi,Physics
Nga,Vu,nga.vu2438,nga.vu2438@student.sims.edu,,2001-07-05,555-9630,546 Tran Phu,Can Tho,Business
Tuan,Huynh,tuan.huynh2439,tuan.huynh2439@student.sims.edu,,2003-06-01,555-4715,286 Hai Ba Trung,Hai Phong,Mathematics
Minh,Do,minh.do2440,minh.do2440@student.sims.edu,,2005-02-10,555-8213,599 Le Loi,Ha Noi,Information Technology
Ha,Ly,ha.ly2441,ha.ly2441@student.sims.edu,,2001-06-22,555-3610,80 Nguyen Hue,Ho Chi Minh,Computer Science
Hoa,Duong,hoa.duong2442,hoa.duong2442@student.sims.edu,,2003-11-04,555-6936,855 Nguyen Hue,Da Nang,Physics
